Id,Probability
0084v00003ryBRlAAM,12
0081B00003ZRJglQAH,12
0081B00003ZRJhtQAH,12
0081B00003ZRJi3QAH,12
0081B00003ZRJjGQAX,12
0081B00003ZRJjVQAX,12
0081B00003ZRxRLQA1,12
0081B00003ZRxRQQA1,12
0081B00003dL0rjQAC,12
0081B00003ZRxYwQAL,12
0081B00003hJfj5QAC,12
0081B00003ZRxa9QAD,12
0081B00003dJopjQAC,12
0081B00003ZRxaiQAD,12
0081B00003ZRxbbQAD,12
0081B00003ZRxc5QAD,12
0081B00003ZRxdXQAT,12
0081B00003hN9NPQA0,12
0081B00003ZRxdrQAD,12
0081B00003hKzt0QAC,12
0081B00003ZRxqHQAT,12
0081B00003ZRxqRQAT,12
0081B00003b5H9bQAE,12
0081B00003ZSLzXQAX,12
0081B00003ZSLzwQAH,12
0081B00003b8UpVQAU,12
0081B00003b8UpzQAE,12
0081B00003dLHhTQAW,12
0081B00003dLIEOQA4,12
0081B00003dNeyrQAC,12
0081B00003ezzlTQAQ,12
0081B00003hJHcPQAW,12
0081B00003ZSMjiQAH,12
0081B00003nS5IKQA0,12
0081B00003nS5IPQA0,12
0084v00003w6KzUAAU,12
0084v00003w6WMmAAM,12
0084v00003w6XK8AAM,12
0084v00003wgC1OAAU,12
0084v00003wjBmcAAE,12
0084v00003xPyEXAA0,12
0084v00003xPyHcAAK,12
0081B00003b5SBJQA2,12
0084v00003rwzvtAAA,12
0084v00003rwzvyAAA,12
0081B00003b5fW2QAI,12
0081B00003b5fWCQAY,12
0081B00003hNG5bQAG,12
0084v00003rxjqmAAA,12
0081B00003b68sNQAQ,12
0081B00003b68x3QAA,12
0081B00003b7uedQAA,12
0081B00003b8VKdQAM,12
0081B00003aAt9gQAC,12
0084v00003ubXkmAAE,12
0081B00003aAvMcQAK,12
0081B00003aAvOEQA0,12
0081B00003aAvPqQAK,12
0081B00003aBYxNQAW,12
0084v00003rwJAUAA2,12
0084v00003rwJH6AAM,12
0084v00003rxavGAAQ,12
0084v00003rxpWMAAY,12
0084v00003rxpWRAAY,12
0084v00003sgyeEAAQ,12
0084v00003sieR0AAI,12
0084v00003sjaeYAAQ,12
0081B00003aB50fQAC,12
0084v00003rytIFAAY,12
0084v00003wjBeOAAU,12
0084v00003xQYCQAA4,12
0084v00003xQhhlAAC,12
0081B00003aB59IQAS,12
0081B00003aB56VQAS,12
0081B00003aB59rQAC,12
0081B00003aB54PQAS,12
0081B00003aB5A1QAK,12
0081B00003aB5ALQA0,12
0084v00003tECGXAA4,12
0084v00003w4jsjAAA,12
0084v00003w4jsyAAA,12
0081B00003aB5DtQAK,12
0081B00003aB5FVQA0,12
0081B00003aB5GxQAK,12
0084v00003uGHjpAAG,12
0081B00003aBF42QAG,12
0081B00003aBFIsQAO,12
0081B00003aBzeYQAS,12
0081B00003aCLluQAG,12
0081B00003aCLmJQAW,12
0081B00003qaSJnQAM,12
0081B00003qaSKvQAM,12
0081B00003qaSL5QAM,12
0081B00003qaSLFQA2,12
0081B00003qbDHQQA2,12
0084v00003rwS6pAAE,12
0084v00003rwS6uAAE,12
0084v00003rwmTxAAI,12
0084v00003ryMgiAAE,12
0084v00003rz0ZcAAI,12
0084v00003rz2KKAAY,12
0084v00003rz2KUAAY,12
0081B00003aBf9tQAC,12
0081B00003aBmAiQAK,12
0081B00003aCZM2QAO,12
0081B00003qb4ziQAA,12
0081B00003qb4znQAA,12
0081B00003qbaKyQAI,12
0081B00003qbaLDQAY,12
0081B00003qbahPQAQ,12
0081B00003qcLWHQA2,12
0081B00003qcizeQAA,12
0084v00003qe6SQAAY,12
0084v00003rvz4vAAA,12
0084v00003rvzNPAAY,12
0084v00003rwCzVAAU,12
0084v00003rwRM7AAM,12
0084v00003rwxB3AAI,12
0084v00003rwyVTAAY,12
0084v00003rxWUSAA2,12
0084v00003rxkYKAAY,12
0084v00003rypU2AAI,12
0084v00003ryuqwAAA,12
0084v00003ryw5OAAQ,12
0084v00003sg6inAAA,12
0084v00003sgUvtAAE,12
0084v00003siem3AAA,12
0084v00003tGlSkAAK,12
0084v00003tHTloAAG,12
0084v00003tHaoMAAS,12
0084v00003tHaobAAC,12
0084v00003tm0k6AAA,12
0084v00003tm1DgAAI,12
0084v00003tmHTGAA2,12
0084v00003tnBiYAAU,12
0084v00003tnGIBAA2,12
0084v00003uGcHOAA0,12
0084v00003vZOeFAAW,12
0084v00003vZoOfAAK,12
0084v00003yMnmXAAS,12
0084v00003yMsulAAC,12
0084v00003yN2eFAAS,12
0084v00003yNYh9AAG,12
0084v00003zej7tAAA,12
0084v00003zgHAvAAM,12
0084v00003zghOpAAI,12
0084v00003zgiLNAAY,12
0084v00003zgiLOAAY,12
0081B00003aBo35QAC,12
0081B00003aBuVCQA0,12
0084v00003sjOwpAAE,12
0084v00003uHKU5AAO,12
0081B00003aBsODQA0,12
0081B00003aCAwpQAG,12
0081B00003aCAxTQAW,12
0081B00003qbB8wQAE,12
0084v00003qd3vyAAA,12
0084v00003qdOKIAA2,12
0084v00003rwvk1AAA,12
0084v00003rxl7jAAA,12
0084v00003tlpYtAAI,12
0084v00003tmCSWAA2,12
0084v00003tnVAtAAM,12
0084v00003to9CCAAY,12
0084v00003tpFLZAA2,12
0084v00003uFURDAA4,12
0084v00003vWeIwAAK,12
0084v00003vZUaVAAW,12
0084v000040fDDPAA2,12
0081B00003aC12xQAC,12
0081B00003qaSeRQAU,12
0081B00003qaienQAA,12
0084v00003tExYUAA0,12
0084v00003tlpxFAAQ,12
0084v00003uFTyGAAW,12
0084v00003xRs4OAAS,12
0081B00003aC3jNQAS,12
0081B00003aCYuAQAW,12
0081B00003aCZKmQAO,12
0081B00003aCZQTQA4,12
0081B00003qaaujQAA,12
0084v00003qe6K2AAI,12
0084v00003qe6K3AAI,12
0081B00003aCWvnQAG,12
0084v00003xTagoAAC,12
0081B00003aCX2UQAW,12
0084v00003yMe9yAAC,12
0084v00003yMeBkAAK,12
0081B00003qaBSlQAM,12
0081B00003qaBSqQAM,12
0081B00003qaEPkQAM,12
0081B00003qaEOOQA2,12
0081B00003qaEPlQAM,12
0081B00003qaDYXQA2,12
0084v00003rxA4zAAE,12
0081B00003qafIGQAY,12
0084v00003ucNksAAE,12
0081B00003qaicNQAQ,12
0081B00003qaseCQAQ,12
0081B00003qb9bHQAQ,12
0081B00003qbA8kQAE,12
0081B00003qbAA2QAM,12
0081B00003qbB8DQAU,12
0081B00003qbbI7QAI,12
0081B00003qbYMEQA2,12
0084v00003sgSIkAAM,12
0081B00003qbuZEQAY,12
0081B00003qbuZdQAI,12
0081B00003qbuaHQAQ,12
0081B00003qbuaMQAQ,12
0081B00003qbubtQAA,12
0081B00003qc0UIQAY,12
0081B00003qc0USQAY,12
0081B00003qc49HQAQ,12
0081B00003qc49cQAA,12
0081B00003qc4BNQAY,12
0081B00003qc8X1QAI,12
0084v00003uEoRzAAK,12
0081B00003qc5PzQAI,12
0081B00003qc5Q9QAI,12
0084v00003qdOLQAA2,12
0084v00003qdOMsAAM,12
0084v00003qdoQCAAY,12
0084v00003sh6V5AAI,12
0084v00003tDyjcAAC,12
0081B00003qc8JdQAI,12
0081B00003qc8JZQAY,12
0081B00003qc8LAQAY,12
0081B00003qcffvQAA,12
0084v00003qdlaOAAQ,12
0084v00003rwZh3AAE,12
0084v00003rwq5bAAA,12
0084v00003rzq1XAAQ,12
0084v00003rzq1bAAA,12
0084v00003rzupuAAA,12
0084v00003rzvUfAAI,12
0081B00003qcScbQAE,12
0081B00003qcSXwQAM,12
0081B00003qcT4QQAU,12
0084v00003uEoS1AAK,12
0081B00003qcVkKQAU,12
0081B00003qcc7MQAQ,12
0081B00003qcc5hQAA,12
0084v00003qdAa4AAE,12
0084v00003qdOKJAA2,12
0084v00003rvvx3AAA,12
0084v00003rztQ5AAI,12
0084v00003sh6YEAAY,12
0084v00003sh6YFAAY,12
0084v00003uGfo1AAC,12
0084v00003uGfo6AAC,12
0084v000040gv15AAA,12
0081B00003b6lLNQAY,12
0081B00003nSqLLQA0,12
0081B00003nSqLOQA0,12
0081B00003b7Co8QAE,12
0081B00003jKWlAQAW,12
0081B00003jKWlBQAW,12
0081B00003b7VIUQA2,12
0081B00003b7VxrQAE,12
0081B00003b7XNXQA2,12
0081B00003b7XNnQAM,12
0081B00003oyOcfQAE,12
0081B00003aBsHlQAK,12
0084v00003rvxR9AAI,12
0084v00003rxBOuAAM,12
0084v00003whm8TAAQ,12
0084v00003zgiBDAAY,12
0081B00003b7eY1QAI,12
0081B00003b7fX9QAI,12
0081B00003dKfiXQAS,12
0081B00003dMwg2QAC,12
0081B00003f0F4SQAU,12
0081B00003hKEIHQA4,12
0081B00003nPpNZQA0,12
0081B00003nv4P8QAI,12
0081B00003aBFivQAG,12
0081B00003aBsHqQAK,12
0084v00003ryo8PAAQ,12
0084v00003sjPklAAE,12
0084v00003skCqiAAE,12
0084v00003tE587AAC,12
0084v00003zhMyZAAU,12
0081B00003b81VRQAY,12
0081B00003b81ZOQAY,12
0081B00003b81ZiQAI,12
0081B00003b8CeFQAU,12
0081B00003b8CejQAE,12
0081B00003b9H5fQAE,12
0081B00003dMadtQAC,12
0081B00003dNJvYQAW,12
0081B00003dNJvZQAW,12
0084v00003sgL2BAAU,12
0084v00003uEbThAAK,12
0084v00003uFMaOAAW,12
0081B00003b8Fr2QAE,12
0081B00003b8LJLQA2,12
0081B00003nPRdYQAW,12
0081B00003b8US6QAM,12
0081B00003b8USLQA2,12
0081B00003b8WSoQAM,12
0081B00003b8WSVQA2,12
0081B00003b8mILQAY,12
0081B00003b8mIaQAI,12
0081B00003dMwfnQAC,12
0081B00003f0F5AQAU,12
0081B00003hMwl1QAC,12
0081B00003lJ9aIQAS,12
0081B00003b8pJqQAI,12
0081B00003b9H8eQAE,12
0081B00003dLHqVQAW,12
0081B00003dNJxjQAG,12
0081B00003eynbcQAA,12
0081B00003b8w9NQAQ,12
0081B00003dN9elQAC,12
0081B00003ewfUdQAI,12
0081B00003ewqTOQAY,12
0081B00003ezoTpQAI,12
0081B00003b98JhQAI,12
0081B00003b9ArxQAE,12
0081B00003dM32AQAS,12
0081B00003f0T2aQAE,12
0081B00003dKTvLQAW,12
0081B00003dKTw9QAG,12
0081B00003dKTwYQAW,12
0081B00003dKfslQAC,12
0081B00003hJHqNQAW,12
0081B00003hKtaIQAS,12
0081B00003jIUJeQAO,12
0081B00003lKoXJQA0,12
0081B00003nQhQ8QAK,12
0081B00003nQhQ9QAK,12
0081B00003nQhQhQAK,12
0084v00003sgLBEAA2,12
0084v00003uEgOSAA0,12
0084v00003w5mx8AAA,12
0084v00003ysTtvAAE,12
0081B00003dL160QAC,12
0084v00003shUvMAAU,12
0084v00003shUvNAAU,12
0084v00003sjpAxAAI,12
0084v00003sjpf7AAA,12
0084v00003sjqLSAAY,12
0081B00003dLcUvQAK,12
0081B00003dLcdTQAS,12
0081B00003dLchQQAS,12
0081B00003hMkzRQAS,12
0081B00003lLO50QAG,12
0081B00003dLxYGQA0,12
0081B00003dLxYaQAK,12
0081B00003dLxZ4QAK,12
0081B00003dMGswQAG,12
0081B00003dMGtpQAG,12
0081B00003dMkGTQA0,12
0081B00003ewuJfQAI,12
0081B00003hJdpzQAC,12
0081B00003hMcr8QAC,12
0081B00003lKQnDQAW,12
0081B00003lKazcQAC,12
0081B00003dMtB3QAK,12
0081B00003dMtBDQA0,12
0081B00003dMyXHQA0,12
0081B00003dMyXRQA0,12
0081B00003dN1bXQAS,12
0081B00003dN1uFQAS,12
0081B00003dN1utQAC,12
0081B00003ex3A3QAI,12
0081B00003exDJkQAM,12
0081B00003ewet3QAA,12
0081B00003ewev4QAA,12
0081B00003ewevEQAQ,12
0081B00003jITaPQAW,12
0081B00003nQ2oLQAS,12
0081B00003nQ2oVQAS,12
0081B00003oy3quQAA,12
0084v00003rwnRYAAY,12
0081B00003exhFeQAI,12
0081B00003exhNnQAI,12
0081B00003jH7okQAC,12
0081B00003exkbEQAQ,12
0084v00003tElxCAAS,12
0081B00003eyYsTQAU,12
0081B00003eyYssQAE,12
0081B00003eyYtWQAU,12
0081B00003jIUNHQA4,12
0081B00003lJU62QAG,12
0081B00003eyZkGQAU,12
0081B00003eyZmvQAE,12
0081B00003eyZn0QAE,12
0081B00003hLu5bQAC,12
0081B00003ez7O4QAI,12
0081B00003ezb0UQAQ,12
0081B00003ezb0eQAA,12
0081B00003ezb0yQAA,12
0081B00003hJXHZQA4,12
0081B00003jKFQmQAO,12
0081B00003lJVfwQAG,12
0081B00003ezbLiQAI,12
0081B00003ezbLsQAI,12
0081B00003lLr6cQAC,12
0081B00003lLr71QAC,12
0081B00003nPztJQAS,12
0081B00003qcAgyQAE,12
0084v00003sh6HDAAY,12
0084v00003to3T1AAI,12
0084v00003yr3CuAAI,12
0084v00003zh9SkAAI,12
0084v00003zh9XkAAI,12
0084v00003zh9qhAAA,12
0081B00003ezvRCQAY,12
0081B00003ezvSZQAY,12
0081B00003ezvSyQAI,12
0081B00003hN3lPQAS,12
0081B00003lKsegQAC,12
0081B00003f06v3QAA,12
0081B00003hLCVWQA4,12
0081B00003jITaQQAW,12
0081B00003jITajQAG,12
0081B00003lKKXgQAO,12
0081B00003lLXihQAG,12
0081B00003lMBIHQA4,12
0081B00003lMBIRQA4,12
0081B00003nP2KnQAK,12
0081B00003f0TNdQAM,12
0081B00003f0TPFQA2,12
0081B00003f0UHgQAM,12
0081B00003f0UIGQA2,12
0081B00003f0UKaQAM,12
0081B00003hNDXhQAO,12
0081B00003jKQgtQAG,12
0081B00003lIzklQAC,12
0081B00003lKYtIQAW,12
0081B00003lKYtJQAW,12
0084v00003sgLQ4AAM,12
0084v00003uEgNnAAK,12
0084v00003w5mvlAAA,12
0084v00003ysTkoAAE,12
0084v00003zhXUtAAM,12
0081B00003hJDCCQA4,12
0081B00003hJDDtQAO,12
0081B00003hJDEDQA4,12
0081B00003hJrUSQA0,12
0081B00003hJrUcQAK,12
0081B00003hKQKSQA4,12
0081B00003hN8abQAC,12
0081B00003hN8b0QAC,12
0081B00003jI7DJQA0,12
0081B00003jKEyYQAW,12
0081B00003lKL8PQAW,12
0081B00003oxxzmQAA,12
0081B00003qcBngQAE,12
0081B00003qcBnqQAE,12
0084v00003shkO9AAI,12
0084v00003uEouMAAS,12
0084v00003whMZDAA2,12
0084v00003ysU2nAAE,12
0081B00003hKRdfQAG,12
0084v00003tlZvPAAU,12
0084v00003tnV1IAAU,12
0084v00003w5m3AAAQ,12
0081B00003hKidDQAS,12
0081B00003hKidIQAS,12
0084v00003rxgCwAAI,12
0081B00003hKku6QAC,12
0081B00003hKkuuQAC,12
0081B00003hKkuvQAC,12
0081B00003hKlljQAC,12
0081B00003hKvDGQA0,12
0081B00003hKvDHQA0,12
0081B00003hKvDVQA0,12
0081B00003hLGFrQAO,12
0081B00003hLGHnQAO,12
0081B00003hLGHxQAO,12
0081B00003hLGJ1QAO,12
0081B00003hLGJ2QAO,12
0081B00003hLGK8QAO,12
0081B00003hLGKXQA4,12
0081B00003hLGKhQAO,12
0081B00003hLOT0QAO,12
0081B00003hLOlJQAW,12
0081B00003hLOm7QAG,12
0081B00003hLOv4QAG,12
0081B00003hLOvOQAW,12
0081B00003hM0WOQA0,12
0081B00003hM0WPQA0,12
0081B00003hM0YeQAK,12
0081B00003hM0ZSQA0,12
0081B00003hM1h8QAC,12
0081B00003hLMHRQA4,12
0081B00003hLNURQA4,12
0081B00003hLNVAQA4,12
0081B00003jHQqAQAW,12
0081B00003hMgXwQAK,12
0084v00003tmpNKAAY,12
0081B00003hMvWtQAK,12
0081B00003hMvnzQAC,12
0081B00003jHk5FQAS,12
0081B00003lMIm2QAG,12
0081B00003lMImWQAW,12
0081B00003lMImqQAG,12
0081B00003oxMemQAE,12
0081B00003oxMenQAE,12
0084v00003sgLpjAAE,12
0084v00003uEgNsAAK,12
0084v00003w5mtVAAQ,12
0084v00003whAqXAAU,12
0081B00003jHGQwQAO,12
0081B00003jHGUyQAO,12
0081B00003jHGX4QAO,12
0081B00003jHXY1QAO,12
0081B00003jHtHTQA0,12
0081B00003jIogwQAC,12
0081B00003jIogTQAS,12
0081B00003nQ2jpQAC,12
0081B00003oxxHKQAY,12
0081B00003nv4VPQAY,12
0081B00003aCa3VQAS,12
0081B00003aCa3WQAS,12
0084v00003sgLqfAAE,12
0081B00003jJ1sTQAS,12
0084v00003tGvIIAA0,12
0084v00003tnmj4AAA,12
0084v00003tnmzbAAA,12
0081B00003jJHDwQAO,12
0084v00003uEkFrAAK,12
0084v00003uEtSoAAK,12
0084v00003uEtSpAAK,12
0081B00003jJKbyQAG,12
0081B00003jJKc8QAG,12
0081B00003jJOBKQA4,12
0081B00003jJUnLQAW,12
0081B00003jJiJ7QAK,12
0081B00003jJiJqQAK,12
0081B00003jJqqBQAS,12
0081B00003jJqqGQAS,12
0081B00003jJqqzQAC,12
0081B00003jJqr9QAC,12
0081B00003nPpN1QAK,12
0081B00003nv4EyQAI,12
0084v00003ryRSbAAM,12
0084v00003sjQrdAAE,12
0081B00003jK3DbQAK,12
0081B00003jK813QAC,12
0081B00003jK821QAC,12
0081B00003jKGxIQAW,12
0081B00003jKNXsQAO,12
0081B00003jKYhjQAG,12
0081B00003nQ6YxQAK,12
0081B00003jKgiyQAC,12
0084v00003toxvYAAQ,12
0081B00003jKmkqQAC,12
0081B00003jKmljQAC,12
0081B00003lJ9aTQAS,12
0081B00003lKsjbQAC,12
0081B00003lMIQ1QAO,12
0081B00003jKoLrQAK,12
0081B00003jKoMzQAK,12
0081B00003jKoO2QAK,12
0081B00003lKN9ZQAW,12
0081B00003nPTPfQAO,12
0081B00003nS9PfQAK,12
0081B00003lIsA2QAK,12
0084v00003uHBOLAA4,12
0084v00003uIAY0AAO,12
0084v00003vYs2FAAS,12
0081B00003lIt9tQAC,12
0081B00003lItAhQAK,12
0081B00003lItAwQAK,12
0081B00003lJ88NQAS,12
0081B00003lJ88wQAC,12
0081B00003lJ8A4QAK,12
0081B00003nPPOAQA4,12
0081B00003aBZctQAG,12
0084v00003tEd51AAC,12
0081B00003lJ8yOQAS,12
0081B00003lJ9lBQAS,12
0081B00003lJ9nHQAS,12
0081B00003lJ9nWQAS,12
0081B00003lK7G4QAK,12
0081B00003lLWSOQA4,12
0081B00003nP2MiQAK,12
0081B00003nQ2lCQAS,12
0081B00003nRqcOQAS,12
0081B00003nSjYNQA0,12
0081B00003oy4JrQAI,12
0081B00003ozDEfQAM,12
0081B00003qaOqoQAE,12
0081B00003lJJplQAG,12
0081B00003lJJqAQAW,12
0081B00003lJJqyQAG,12
0081B00003lJJrIQAW,12
0081B00003lJUdLQAW,12
0081B00003lJUfWQAW,12
0081B00003lJUhIQAW,12
0081B00003lK6WGQA0,12
0084v00003tFLxlAAG,12
0081B00003khnZ6QAI,12
0081B00003qboFCQAY,12
0084v00003rwRLkAAM,12
0084v00003uEba3AAC,12
0084v00003xQSpkAAG,12
0084v00003yr3J2AAI,12
0081B00003nv88tQAA,12
0081B00003nv89IQAQ,12
0081B00003qbxUOQAY,12
0081B00003nvAIvQAM,12
0081B00003nvAJzQAM,12
0081B00003aB2ZqQAK,12
0081B00003aB2aAQAS,12
0081B00003aBEKSQA4,12
0081B00003nvAKnQAM,12
0081B00003lKJVYQA4,12
0081B00003lKJWvQAO,12
0081B00003lKJXZQA4,12
0081B00003lLI2wQAG,12
0081B00003nP1DLQA0,12
0081B00003nP1DMQA0,12
0081B00003oziNFQAY,12
0081B00003oziGsQAI,12
0081B00003aBsS0QAK,12
0081B00003aC0sCQAS,12
0081B00003qaSRmQAM,12
0081B00003qbaAPQAY,12
0081B00003lKKgIQAW,12
0081B00003lKKgcQAG,12
0081B00003lKKiSQAW,12
0081B00003lKSuWQAW,12
0081B00003lKSubQAG,12
0081B00003lKXUNQA4,12
0081B00003nQZMCQA4,12
0081B00003lLKXeQAO,12
0081B00003lLWc9QAG,12
0081B00003lLXg2QAG,12
0081B00003lLXgrQAG,12
0081B00003lLsRRQA0,12
0081B00003lLsW2QAK,12
0081B00003nRoUIQA0,12
0084v00003vZ1eTAAS,12
0081B00003lLVtRQAW,12
0081B00003lLVtlQAG,12
0081B00003lLVwaQAG,12
0084v00003sh6GyAAI,12
0084v00003toP8wAAE,12
0084v00003yNXufAAG,12
0081B00003lLW5jQAG,12
0081B00003lLXKuQAO,12
0081B00003aBeIEQA0,12
0081B00003lLYHFQA4,12
0084v00003s02ZMAAY,12
0081B00003lLqZ9QAK,12
0084v00003tEjeIAAS,12
0081B00003lLrUeQAK,12
0081B00003lLrWLQA0,12
0081B00003lLrcOQAS,12
0081B00003nPwvqQAC,12
0081B00003oxLpoQAE,12
0081B00003oz5xAQAQ,12
0081B00003lMbzZQAS,12
0081B00003nQnknQAC,12
0081B00003lMe4lQAC,12
0081B00003nQnkcQAC,12
0081B00003nSqxjQAC,12
0081B00003khqF4QAI,12
0081B00003khqFJQAY,12
0084v00003qd95YAAQ,12
0084v00003uEoS4AAK,12
0081B00003lMfABQA0,12
0081B00003nQnkdQAC,12
0081B00003nSqxoQAC,12
0081B00003khqGXQAY,12
0084v00003qd95dAAA,12
0084v00003uEoS9AAK,12
0081B00003lMgRIQA0,12
0081B00003nQnkYQAS,12
0081B00003lMm9lQAC,12
0081B00003lMmF5QAK,12
0081B00003lMmFKQA0,12
0081B00003lMo1FQAS,12
0081B00003nRwpbQAC,12
0081B00003oyfQpQAI,12
0081B00003qaSS3QAM,12
0081B00003qaoRVQAY,12
0081B00003qar2cQAA,12
0081B00003qatrqQAA,12
0081B00003qbKY3QAM,12
0081B00003nPHe0QAG,12
0081B00003nPHhiQAG,12
0081B00003nPHhxQAG,12
0081B00003nPzqUQAS,12
0081B00003oyOPbQAM,12
0084v00003qe7SRAAY,12
0084v00003rxiaJAAQ,12
0084v00003tFnXvAAK,12
0084v00003uGo3GAAS,12
0081B00003nPKPNQA4,12
0081B00003nPKQBQA4,12
0081B00003nPKRiQAO,12
0081B00003qaSgIQAU,12
0084v00003ryRNHAA2,12
0084v00003rztU7AAI,12
0084v00003tFnRCAA0,12
0084v00003tnUHtAAM,12
0081B00003nPak0QAC,12
0081B00003nPbIyQAK,12
0081B00003nPbWeQAK,12
0081B00003nPbWoQAK,12
0081B00003nPbWyQAK,12
0081B00003nPc0KQAS,12
0081B00003nPbxBQAS,12
0084v00003tG74JAAS,12
0084v00003zhb5dAAA,12
0084v00003zhcw7AAA,12
0084v00003zhcxFAAQ,12
0084v00003zhcxKAAQ,12
0084v00003zhcxPAAQ,12
0081B00003nPdgHQAS,12
0081B00003nPdr0QAC,12
0084v00003qe7NCAAY,12
0084v00003uc82ZAAQ,12
0081B00003nPhVhQAK,12
0081B00003nQGsmQAG,12
0081B00003nQnm6QAC,12
0081B00003nQEXVQA4,12
0084v00003uErA3AAK,12
0084v00003uErADAA0,12
0081B00003nQFfkQAG,12
0084v00003w6U9IAAU,12
0081B00003nQHe7QAG,12
0081B00003nQoNGQA0,12
0081B00003khqGdQAI,12
0081B00003aC1WgQAK,12
0081B00003nRG5MQAW,12
0081B00003nRUO6QAO,12
0081B00003nRs4kQAC,12
0081B00003ozvgcQAA,12
0081B00003qa48UQAQ,12
0084v00003tDiuCAAS,12
0081B00003oxte3QAA,12
0081B00003oxtfeQAA,12
0081B00003oy5LgQAI,12
0081B00003oy8VgQAI,12
0081B00003oyOI1QAM,12
0081B00003oyOIzQAM,12
0081B00003oyXKIQA2,12
0081B00003qbnXtQAI,12
0081B00003oyOZWQA2,12
0081B00003oyXdtQAE,12
0081B00003oyXdaQAE,12
0081B00003oyXeIQAU,12
0081B00003qab9AQAQ,12
0081B00003qab9KQAQ,12
0081B00003qaubAQAQ,12
0081B00003qcRlwQAE,12
0084v00003sh63pAAA,12
0084v00003shcEJAAY,12
0081B00003oz1gnQAA,12
0084v00003wiWgbAAE,12
0081B00003ozDaWQAU,12
0081B00003ozLJ7QAM,12
0084v00003sjN5bAAE,12
0084v00003uFV6VAAW,12
0081B00003ozNDQQA2,12
0084v00003qd95uAAA,12
0084v00003uEoSOAA0,12
0081B00003ozj5GQAQ,12
0081B00003ozj8ZQAQ,12
0081B00003ozj8yQAA,12
0081B00003qcMktQAE,12
0084v00003rwwEQAAY,12
0081B00003ozjCbQAI,12
0081B00003qcgMpQAI,12
0084v00003w5A5EAAU,12
0084v00003w5A75AAE,12
0081B00003ozkBPQAY,12
0084v00003sjNKkAAM,12
0084v00003yNXwWAAW,12
0084v000041x6d2AAA,12
0083000000H0FsiAAF,12
0083000000H0HKLAA3,12
0083000000HrMvmAAF,12
0083000000IQrqYAAT,12
0083000000IUlpwAAD,12
0083000000JWt6iAAD,12
0083000000KCcQaAAL,12
0083000000KENUEAA5,12
0083000000KwoyFAAR,12
0083000000LhbHAAAZ,12
0083000000MSpKRAA1,12
0083000000OyALpAAN,12
0083000000hsKbNAAU,12
0083000000JXPUKAA5,12
0083000000KEGT5AAP,12
0083000000KENWBAA5,12
0083000000KDKxOAAX,12
0083000000KEvDmAAL,12
0083000000KF3ySAAT,12
0083000000KxgbcAAB,12
0083000000L018rAAB,12
0083000000LhbSKAAZ,12
0083000000MSpKSAA1,12
0083000000kBAmjAAG,12
0083000000KDlsdAAD,12
0083000000KDm6JAAT,12
0083000000KEGEvAAP,12
0083000000KwrB1AAJ,12
0083000000KDlsqAAD,12
0083000000KEGEyAAP,12
0083000000Uz9XsAAJ,12
0083000000kBApEAAW,12
0083000000KDlsuAAD,12
0083000000KEGF1AAP,12
0083000000KEGTIAA5,12
0083000000KFNNWAA5,12
0083000000KzhDdAAJ,12
0083000000kBApGAAW,12
0083000000KEbbNAAT,12
0083000000MS9TWAA1,12
0083000000NLCo7AAH,12
0083000000NMaHoAAL,12
0083000000Uz9Y3AAJ,12
0083000000cRtSAAA0,12
0083000000kBApNAAW,12
0083000000KFMeUAAX,12
0083000000KFMsKAAX,12
0083000000KzhDeAAJ,12
0083000000Uz9Y4AAJ,12
0083000000kBApOAAW,12
0083000000KFi6cAAD,12
0083000000MS9TXAA1,12
0083000000Oz8RMAAZ,12
0083000000RqaOhAAJ,12
0083000000kBApPAAW,12
0083000000Kwz3fAAB,12
0083000000KxGQbAAN,12
0083000000LgR7XAAV,12
0083000000MSFAiAAP,12
0083000000NJ64LAAT,12
0083000000OHRWNAA5,12
0083000000OveAiAAJ,12
0083000000QNhLaAAL,12
0083000000QxfSNAAZ,12
0083000000RqaOiAAJ,12
0083000000Uz9Y5AAJ,12
0083000000kBAmsAAG,12
0083000000KxgbYAAR,12
0083000000KytGgAAJ,12
0083000000LiQRJAA3,12
0083000000MSEyfAAH,12
0083000000MTDb7AAH,12
0083000000NJvckAAD,12
0083000000NN0X2AAL,12
0083000000kBAnuAAG,12
0083000000Ky6icAAB,12
0083000000Ky7CRAAZ,12
0083000000KyYniAAF,12
0083000000KytGjAAJ,12
0083000000KzRQ9AAN,12
0083000000KzeIqAAJ,12
0083000000LhqkDAAR,12
0083000000LkEZ1AAN,12
0083000000kBAmwAAG,12
0083000000MRyDeAAL,12
0083000000PzyEsAAJ,12
0083000000UzH9gAAF,12
0083000000MSAa6AAH,12
0083000000MSAgUAAX,12
0083000000NL8GRAA1,12
0083000000MSOh7AAH,12
0083000000NKOKbAAP,12
0083000000OFhheAAD,12
0083000000OImV5AAL,12
0083000000PYI4CAAX,12
0083000000PaDt2AAF,12
0083000000PyupdAAB,12
0083000000PzdfuAAB,12
0083000000QMWuPAAX,12
0083000000QNhLbAAL,12
0083000000QP20kAAD,12
0083000000QPnPOAA1,12
0083000000RlvvBAAR,12
0083000000MSjLjAAL,12
0083000000MSjPHAA1,12
0083000000OHZMrAAP,12
0083000000PZhWPAA1,12
0083000000Uz9YBAAZ,12
